2026-05-04 10:31:07.819 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"principal": "lemon_python", "credentials": "12345678", "appType": 3, "loginType": 0}
2026-05-04 10:31:10.169 | INFO     | tools.handle_requests:requests_api:103 - ==============================响应消息==========================
2026-05-04 10:31:10.169 | INFO     | tools.handle_requests:requests_api:104 - 响应状态码：200
2026-05-04 10:31:10.169 | INFO     | tools.handle_requests:requests_api:105 - 响应消息体：{"shopId":1,"shopName":null,"prodId":5777,"prodName":"真皮圆筒包","price":999.0,"content":"<p>真皮圆筒包</p>","oriPrice":999.0,"waterSoldNum":50,"totalStocks":9012353,"brief":"真皮圆筒包","video":"","pic":"http://shop.lemonban.com:8108/2025/07/84be53ea3839476398f984dbf93c969a.png","imgs":"http://shop.lemonban.com:8108/2025/07/84be53ea3839476398f984dbf93c969a.png","categoryId":132,"prodType":0,"scorePrice":null,"liveRoomParams":[],"skuList":[{"skuId":13234,"price":999.0,"oriPrice":999.0,"stocks":9012353,"skuName":"","skuScore":1,"pic":null,"properties":""}],"groupActivityId":0,"activityPrice":null,"startDeliveryFee":null,"deliveryModeVO":{"hasUserPickUp":false,"hasShopDelivery":true,"hasCityDelivery":false},"preSellStatus":0,"preSellTime":null}
2026-05-04 10:31:10.169 | INFO     | tools.handle_extract:extract_response:21 - 需要作提取处理Key：skuId
2026-05-04 10:31:10.169 | INFO     | tools.handle_extract:extract_response:28 - 需要作提取处理Value：13234
2026-05-04 10:31:10.169 | INFO     | tools.handle_extract:extract_response:32 - 设置到环境变量类的值{'__module__': 'data.envi_data', '__dict__': <attribute '__dict__' of 'EnviData' objects>, '__weakref__': <attribute '__weakref__' of 'EnviData' objects>, '__doc__': None, 'access_token': '42308e6c-8a61-4f20-bcb1-34a003a120bf', 'token_type': 'bearer', 'prodId': 5777, 'skuId': 13234}
2026-05-04 10:31:10.169 | INFO     | tools.handle_assert:handle_assert:45 - --------开始响应断言---------
2026-05-04 10:31:10.169 | INFO     | tools.handle_assert:handle_assert:47 - 这条用例不需要断言！直接返回通过
2026-05-04 10:31:10.172 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"basketId": 0, "count": 1, "prodId": ${prodId}, "shopId": 1, "skuId":${skuId}}
2026-05-04 10:31:10.172 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['prodId', 'skuId']
2026-05-04 10:31:10.172 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['prodId', 'skuId']
2026-05-04 10:31:10.173 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"basketId": 0, "count": 1, "prodId": 5777, "shopId": 1, "skuId":13234}
2026-05-04 10:31:10.173 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"Content-Type":"application/json","Accept-Language":"zh","Authorization": "${token_type}${access_token}"}
2026-05-04 10:31:10.173 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['token_type', 'access_token']
2026-05-04 10:31:10.173 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['token_type', 'access_token']
2026-05-04 10:31:10.173 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"Content-Type":"application/json","Accept-Language":"zh","Authorization": "bearer42308e6c-8a61-4f20-bcb1-34a003a120bf"}
2026-05-04 10:31:10.173 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/p/shopCart/changeItem
2026-05-04 10:31:10.173 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.173 | INFO     | tools.handle_requests:requests_api:78 - ==================接口的请求消息============================
2026-05-04 10:31:10.173 | INFO     | tools.handle_requests:requests_api:79 - 请求方法：POST
2026-05-04 10:31:10.173 | INFO     | tools.handle_requests:requests_api:80 - 请求地址：http://shop.lemonban.com:8107/p/shopCart/changeItem
2026-05-04 10:31:10.173 | INFO     | tools.handle_requests:requests_api:81 - 请求参数：{'basketId': 0, 'count': 1, 'prodId': 5777, 'shopId': 1, 'skuId': 13234}
2026-05-04 10:31:10.173 | INFO     | tools.handle_requests:requests_api:82 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh', 'Authorization': 'bearer42308e6c-8a61-4f20-bcb1-34a003a120bf'}
2026-05-04 10:31:10.272 | INFO     | tools.handle_requests:requests_api:103 - ==============================响应消息==========================
2026-05-04 10:31:10.272 | INFO     | tools.handle_requests:requests_api:104 - 响应状态码：200
2026-05-04 10:31:10.272 | INFO     | tools.handle_requests:requests_api:105 - 响应消息体：
2026-05-04 10:31:10.272 | INFO     | tools.handle_extract:extract_response:14 - ------不需要作提取处理------
2026-05-04 10:31:10.272 | INFO     | tools.handle_assert:handle_assert:45 - --------开始响应断言---------
2026-05-04 10:31:10.273 | INFO     | tools.handle_assert:handle_assert:47 - 这条用例不需要断言！直接返回通过
2026-05-04 10:31:10.276 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：[]
2026-05-04 10:31:10.276 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.276 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"Content-Type":"application/json","Accept-Language":"zh","Authorization": "${token_type}${access_token}"}
2026-05-04 10:31:10.276 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['token_type', 'access_token']
2026-05-04 10:31:10.276 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['token_type', 'access_token']
2026-05-04 10:31:10.276 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"Content-Type":"application/json","Accept-Language":"zh","Authorization": "bearer42308e6c-8a61-4f20-bcb1-34a003a120bf"}
2026-05-04 10:31:10.276 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/p/shopCart/info
2026-05-04 10:31:10.276 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.276 | INFO     | tools.handle_requests:requests_api:78 - ==================接口的请求消息============================
2026-05-04 10:31:10.276 | INFO     | tools.handle_requests:requests_api:79 - 请求方法：POST
2026-05-04 10:31:10.276 | INFO     | tools.handle_requests:requests_api:80 - 请求地址：http://shop.lemonban.com:8107/p/shopCart/info
2026-05-04 10:31:10.276 | INFO     | tools.handle_requests:requests_api:81 - 请求参数：[]
2026-05-04 10:31:10.277 | INFO     | tools.handle_requests:requests_api:82 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh', 'Authorization': 'bearer42308e6c-8a61-4f20-bcb1-34a003a120bf'}
2026-05-04 10:31:10.372 | INFO     | tools.handle_requests:requests_api:103 - ==============================响应消息==========================
2026-05-04 10:31:10.373 | INFO     | tools.handle_requests:requests_api:104 - 响应状态码：200
2026-05-04 10:31:10.373 | INFO     | tools.handle_requests:requests_api:105 - 响应消息体：[{"shopId":1,"shopName":"碧海蓝天","shopCityStatus":1,"shopCartItemDiscounts":[{"totalAmount":null,"chooseDiscountItemDto":{"discountId":369,"discountRule":2,"needAmount":100.0,"discountType":0,"prodCount":10,"prodsPrice":9990.0,"discount":5.0,"reduceAmount":4995.0},"shopCartItems":[{"prodName":"真皮圆筒包","prodNameCn":"真皮圆筒包","prodNameEn":"真皮圆筒包","prodCount":10,"pic":"http://shop.lemonban.com:8108/2025/07/84be53ea3839476398f984dbf93c969a.png","price":999.0,"categoryId":null,"productTotalAmount":9990.0,"prodId":5777,"skuId":13234,"skuName":"","useScore":null,"scorePrice":0,"basketId":67518,"actualTotal":null,"discountId":369,"shareReduce":0.0,"isShareReduce":null,"scorePayReduce":null,"discounts":[{"discountId":369,"shopId":null,"mobilePic":null,"pcPic":null,"pcBackgroundPic":null,"discountName":"满100打5折","discountRule":null,"discountType":null,"suitableProdType":null,"maxReduceAmount":null,"startTime":null,"endTime":null,"discountItems":null},{"discountId":370,"shopId":null,"mobilePic":null,"pcPic":null,"pcBackgroundPic":null,"discountName":"满10件打5折","discountRule":null,"discountType":null,"suitableProdType":null,"maxReduceAmount":null,"startTime":null,"endTime":null,"discountItems":null}],"deliveryMode":"{\"hasUserPickUp\": false, \"hasCityDelivery\": false, \"hasShopDelivery\": true}","deliveryModeVO":{"hasUserPickUp":false,"hasShopDelivery":true,"hasCityDelivery":false},"isCheck":false,"shopId":1,"shopName":"碧海蓝天","oriPrice":999.0,"distributionCardNo":null,"basketDate":"2026-05-02 21:10:00","preSellStatus":null,"preSellTime":null,"shopCityStatus":1}]}]}]
2026-05-04 10:31:10.373 | INFO     | tools.handle_extract:extract_response:21 - 需要作提取处理Key：basketId
2026-05-04 10:31:10.373 | INFO     | tools.handle_extract:extract_response:28 - 需要作提取处理Value：67518
2026-05-04 10:31:10.373 | INFO     | tools.handle_extract:extract_response:32 - 设置到环境变量类的值{'__module__': 'data.envi_data', '__dict__': <attribute '__dict__' of 'EnviData' objects>, '__weakref__': <attribute '__weakref__' of 'EnviData' objects>, '__doc__': None, 'access_token': '42308e6c-8a61-4f20-bcb1-34a003a120bf', 'token_type': 'bearer', 'prodId': 5777, 'skuId': 13234, 'basketId': 67518}
2026-05-04 10:31:10.373 | INFO     | tools.handle_assert:handle_assert:45 - --------开始响应断言---------
2026-05-04 10:31:10.373 | INFO     | tools.handle_assert:handle_assert:47 - 这条用例不需要断言！直接返回通过
2026-05-04 10:31:10.376 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"addrId": 0, "basketIds":[${basketId}], "couponIds": [], "isScorePay": 0, "userChangeCoupon": 0,       "userUseScore": 0}
2026-05-04 10:31:10.376 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['basketId']
2026-05-04 10:31:10.376 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['basketId']
2026-05-04 10:31:10.376 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"addrId": 0, "basketIds":[67518], "couponIds": [], "isScorePay": 0, "userChangeCoupon": 0,       "userUseScore": 0}
2026-05-04 10:31:10.376 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"Content-Type":"application/json","Accept-Language":"zh","Authorization": "${token_type}${access_token}"}
2026-05-04 10:31:10.376 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['token_type', 'access_token']
2026-05-04 10:31:10.376 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['token_type', 'access_token']
2026-05-04 10:31:10.376 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"Content-Type":"application/json","Accept-Language":"zh","Authorization": "bearer42308e6c-8a61-4f20-bcb1-34a003a120bf"}
2026-05-04 10:31:10.377 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/p/order/confirm
2026-05-04 10:31:10.377 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.377 | INFO     | tools.handle_requests:requests_api:78 - ==================接口的请求消息============================
2026-05-04 10:31:10.377 | INFO     | tools.handle_requests:requests_api:79 - 请求方法：POST
2026-05-04 10:31:10.377 | INFO     | tools.handle_requests:requests_api:80 - 请求地址：http://shop.lemonban.com:8107/p/order/confirm
2026-05-04 10:31:10.377 | INFO     | tools.handle_requests:requests_api:81 - 请求参数：{'addrId': 0, 'basketIds': [67518], 'couponIds': [], 'isScorePay': 0, 'userChangeCoupon': 0, 'userUseScore': 0}
2026-05-04 10:31:10.377 | INFO     | tools.handle_requests:requests_api:82 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh', 'Authorization': 'bearer42308e6c-8a61-4f20-bcb1-34a003a120bf'}
2026-05-04 10:31:10.556 | INFO     | tools.handle_requests:requests_api:103 - ==============================响应消息==========================
2026-05-04 10:31:10.556 | INFO     | tools.handle_requests:requests_api:104 - 响应状态码：200
2026-05-04 10:31:10.556 | INFO     | tools.handle_requests:requests_api:105 - 响应消息体：{"actualTotal":4995.0,"total":9990.0,"totalCount":10,"orderReduce":4995.0,"scorePrice":null,"maxUsableScore":1,"totalUsableScore":0,"totalScoreAmount":0.0,"totalLevelAmount":0.0,"freeTransfee":0.0,"totalTransfee":0.0,"userAddr":{"addrId":4825,"receiver":"lemon","province":"北京市","city":"市辖区","area":"东城区","addr":"111111","mobile":"13455667788","lng":0.0,"lat":0.0,"commonAddr":1,"provinceId":11,"cityId":1101,"areaId":110101},"shopCartOrders":[{"shopId":1,"shopName":"碧海蓝天","actualTotal":4995.0,"total":9990.0,"totalCount":10,"transfee":0.0,"discountReduce":4995.0,"couponReduce":null,"shopReduce":4995.0,"remarks":null,"scoreReduce":0.0,"useScore":null,"levelReduce":0.0,"freeTransfee":0.0,"shopCartItemDiscounts":[{"totalAmount":4995.0,"chooseDiscountItemDto":{"discountId":369,"discountRule":2,"needAmount":100.0,"discountType":0,"prodCount":10,"prodsPrice":9990.0,"discount":5.0,"reduceAmount":4995.0},"shopCartItems":[{"prodName":"真皮圆筒包","prodNameCn":"真皮圆筒包","prodNameEn":"真皮圆筒包","prodCount":10,"pic":"http://shop.lemonban.com:8108/2025/07/84be53ea3839476398f984dbf93c969a.png","price":999.0,"categoryId":null,"productTotalAmount":9990.0,"prodId":5777,"skuId":13234,"skuName":"","useScore":null,"scorePrice":0,"basketId":67518,"actualTotal":4995.0,"discountId":369,"shareReduce":4995.0,"isShareReduce":null,"scorePayReduce":null,"discounts":[{"discountId":369,"shopId":null,"mobilePic":null,"pcPic":null,"pcBackgroundPic":null,"discountName":"满100打5折","discountRule":null,"discountType":null,"suitableProdType":null,"maxReduceAmount":null,"startTime":null,"endTime":null,"discountItems":null},{"discountId":370,"shopId":null,"mobilePic":null,"pcPic":null,"pcBackgroundPic":null,"discountName":"满10件打5折","discountRule":null,"discountType":null,"suitableProdType":null,"maxReduceAmount":null,"startTime":null,"endTime":null,"discountItems":null}],"deliveryMode":"{\"hasUserPickUp\": false, \"hasCityDelivery\": false, \"hasShopDelivery\": true}","deliveryModeVO":{"hasUserPickUp":false,"hasShopDelivery":true,"hasCityDelivery":false},"isCheck":null,"shopId":1,"shopName":"碧海蓝天","oriPrice":999.0,"distributionCardNo":null,"basketDate":"2026-05-02 21:10:00","preSellStatus":null,"preSellTime":null,"shopCityStatus":1}]}],"coupons":[],"shopCityStatus":1,"orderNumber":null}],"coupons":null,"isScorePay":0,"shopUseScore":100.0,"filterShopItems":[],"orderSelfStationDto":null,"orderSelfStationDtos":null,"dvyType":1,"stationId":null,"shopCityStatus":1}
2026-05-04 10:31:10.556 | INFO     | tools.handle_extract:extract_response:14 - ------不需要作提取处理------
2026-05-04 10:31:10.556 | INFO     | tools.handle_assert:handle_assert:45 - --------开始响应断言---------
2026-05-04 10:31:10.556 | INFO     | tools.handle_assert:handle_assert:47 - 这条用例不需要断言！直接返回通过
2026-05-04 10:31:10.558 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"orderShopParam": [{"remarks": "", "shopId": 1}]}
2026-05-04 10:31:10.559 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.559 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"Content-Type":"application/json","Accept-Language":"zh","Authorization": "${token_type}${access_token}"}
2026-05-04 10:31:10.560 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['token_type', 'access_token']
2026-05-04 10:31:10.560 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['token_type', 'access_token']
2026-05-04 10:31:10.560 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"Content-Type":"application/json","Accept-Language":"zh","Authorization": "bearer42308e6c-8a61-4f20-bcb1-34a003a120bf"}
2026-05-04 10:31:10.560 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/p/order/submit
2026-05-04 10:31:10.560 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.560 | INFO     | tools.handle_requests:requests_api:78 - ==================接口的请求消息============================
2026-05-04 10:31:10.560 | INFO     | tools.handle_requests:requests_api:79 - 请求方法：POST
2026-05-04 10:31:10.560 | INFO     | tools.handle_requests:requests_api:80 - 请求地址：http://shop.lemonban.com:8107/p/order/submit
2026-05-04 10:31:10.560 | INFO     | tools.handle_requests:requests_api:81 - 请求参数：{'orderShopParam': [{'remarks': '', 'shopId': 1}]}
2026-05-04 10:31:10.560 | INFO     | tools.handle_requests:requests_api:82 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh', 'Authorization': 'bearer42308e6c-8a61-4f20-bcb1-34a003a120bf'}
2026-05-04 10:31:10.678 | INFO     | tools.handle_requests:requests_api:103 - ==============================响应消息==========================
2026-05-04 10:31:10.678 | INFO     | tools.handle_requests:requests_api:104 - 响应状态码：200
2026-05-04 10:31:10.678 | INFO     | tools.handle_requests:requests_api:105 - 响应消息体：{"orderNumbers":"2051127563648241664","duplicateError":null}
2026-05-04 10:31:10.678 | INFO     | tools.handle_extract:extract_response:14 - ------不需要作提取处理------
2026-05-04 10:31:10.678 | INFO     | tools.handle_assert:handle_assert:45 - --------开始响应断言---------
2026-05-04 10:31:10.678 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"$..duplicateError":null}
2026-05-04 10:31:10.678 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.678 | INFO     | tools.handle_assert:handle_assert:52 - 期望结果的表达式是：{'$..duplicateError': None}
2026-05-04 10:31:10.678 | INFO     | tools.handle_assert:handle_assert:69 - 用例执行结果：None
2026-05-04 10:31:10.678 | INFO     | tools.handle_assert:handle_assert:70 - 用例预期结果：None
2026-05-04 10:31:10.678 | INFO     | tools.handle_assert:handle_assert:71 - 断言通过！
2026-05-04 10:31:10.681 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"principal": "lemon_python", "credentials": "12345678", "appType": 3, "loginType": 0}
2026-05-04 10:31:10.681 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.681 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"Content-Type":"application/json","Accept-Language":"zh"}
2026-05-04 10:31:10.681 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.681 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/login
2026-05-04 10:31:10.682 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.682 | INFO     | tools.handle_requests:requests_api:78 - ==================接口的请求消息============================
2026-05-04 10:31:10.682 | INFO     | tools.handle_requests:requests_api:79 - 请求方法：post
2026-05-04 10:31:10.682 | INFO     | tools.handle_requests:requests_api:80 - 请求地址：http://shop.lemonban.com:8107/login
2026-05-04 10:31:10.682 | INFO     | tools.handle_requests:requests_api:81 - 请求参数：{'principal': 'lemon_python', 'credentials': '12345678', 'appType': 3, 'loginType': 0}
2026-05-04 10:31:10.682 | INFO     | tools.handle_requests:requests_api:82 - 请求头部：{'Content-Type': 'application/json', 'Accept-Language': 'zh'}
2026-05-04 10:31:10.880 | INFO     | tools.handle_requests:requests_api:103 - ==============================响应消息==========================
2026-05-04 10:31:10.881 | INFO     | tools.handle_requests:requests_api:104 - 响应状态码：200
2026-05-04 10:31:10.881 | INFO     | tools.handle_requests:requests_api:105 - 响应消息体：{"access_token":"b3f86769-0b84-4f7f-a8b7-39b7a9ea241a","token_type":"bearer","refresh_token":"13db2fe6-40bb-4829-b78a-35807a3b2bc5","expires_in":1295999,"pic":"http://shop.lemonban.com:8108/2026/04/0d91fb06f83947eeaef19f1d14bde1b8.jpeg","userId":"03c0d87a5f7d473c9d78feb0450f2bff","nickName":"lemon_python","enabled":true}
2026-05-04 10:31:10.881 | INFO     | tools.handle_extract:extract_response:21 - 需要作提取处理Key：access_token
2026-05-04 10:31:10.881 | INFO     | tools.handle_extract:extract_response:28 - 需要作提取处理Value：b3f86769-0b84-4f7f-a8b7-39b7a9ea241a
2026-05-04 10:31:10.881 | INFO     | tools.handle_extract:extract_response:21 - 需要作提取处理Key：token_type
2026-05-04 10:31:10.882 | INFO     | tools.handle_extract:extract_response:28 - 需要作提取处理Value：bearer
2026-05-04 10:31:10.882 | INFO     | tools.handle_extract:extract_response:32 - 设置到环境变量类的值{'__module__': 'data.envi_data', '__dict__': <attribute '__dict__' of 'EnviData' objects>, '__weakref__': <attribute '__weakref__' of 'EnviData' objects>, '__doc__': None, 'access_token': 'b3f86769-0b84-4f7f-a8b7-39b7a9ea241a', 'token_type': 'bearer', 'prodId': 5777, 'skuId': 13234, 'basketId': 67518}
2026-05-04 10:31:10.882 | INFO     | tools.handle_assert:handle_assert:45 - --------开始响应断言---------
2026-05-04 10:31:10.882 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"$.nickName":"lemon_python","$.enabled":true}
2026-05-04 10:31:10.882 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.882 | INFO     | tools.handle_assert:handle_assert:52 - 期望结果的表达式是：{'$.nickName': 'lemon_python', '$.enabled': True}
2026-05-04 10:31:10.882 | INFO     | tools.handle_assert:handle_assert:69 - 用例执行结果：lemon_python
2026-05-04 10:31:10.882 | INFO     | tools.handle_assert:handle_assert:70 - 用例预期结果：lemon_python
2026-05-04 10:31:10.882 | INFO     | tools.handle_assert:handle_assert:71 - 断言通过！
2026-05-04 10:31:10.882 | INFO     | tools.handle_assert:handle_assert:69 - 用例执行结果：True
2026-05-04 10:31:10.882 | INFO     | tools.handle_assert:handle_assert:70 - 用例预期结果：True
2026-05-04 10:31:10.883 | INFO     | tools.handle_assert:handle_assert:71 - 断言通过！
2026-05-04 10:31:10.883 | INFO     | tools.handle_db_assert:db_assert_fun:35 - ====================这条用例不需要做数据库的断言===================
2026-05-04 10:31:10.887 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"prodName":"真皮圆筒包"}
2026-05-04 10:31:10.887 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.887 | INFO     | tools.handle_replace:replace_mark:18 - ------没有读取要做替换字符串-------
2026-05-04 10:31:10.888 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/search/searchProdPage
2026-05-04 10:31:10.888 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:10.888 | INFO     | tools.handle_requests:requests_api:78 - ==================接口的请求消息============================
2026-05-04 10:31:10.888 | INFO     | tools.handle_requests:requests_api:79 - 请求方法：get
2026-05-04 10:31:10.888 | INFO     | tools.handle_requests:requests_api:80 - 请求地址：http://shop.lemonban.com:8107/search/searchProdPage
2026-05-04 10:31:10.888 | INFO     | tools.handle_requests:requests_api:81 - 请求参数：{'prodName': '真皮圆筒包'}
2026-05-04 10:31:10.888 | INFO     | tools.handle_requests:requests_api:82 - 请求头部：None
2026-05-04 10:31:10.985 | INFO     | tools.handle_requests:requests_api:103 - ==============================响应消息==========================
2026-05-04 10:31:10.986 | INFO     | tools.handle_requests:requests_api:104 - 响应状态码：200
2026-05-04 10:31:10.986 | INFO     | tools.handle_requests:requests_api:105 - 响应消息体：{"records":[{"prodId":5777,"pic":"http://shop.lemonban.com:8108/2025/07/84be53ea3839476398f984dbf93c969a.png","prodName":"真皮圆筒包","price":999.0,"prodCommNumber":0,"positiveRating":0.0,"praiseNumber":0}],"total":1,"size":10,"current":1,"orders":[],"optimizeCountSql":true,"hitCount":false,"countId":null,"maxLimit":null,"searchCount":true,"pages":1}
2026-05-04 10:31:10.986 | INFO     | tools.handle_extract:extract_response:21 - 需要作提取处理Key：prodId
2026-05-04 10:31:10.986 | INFO     | tools.handle_extract:extract_response:28 - 需要作提取处理Value：5777
2026-05-04 10:31:10.986 | INFO     | tools.handle_extract:extract_response:32 - 设置到环境变量类的值{'__module__': 'data.envi_data', '__dict__': <attribute '__dict__' of 'EnviData' objects>, '__weakref__': <attribute '__weakref__' of 'EnviData' objects>, '__doc__': None, 'access_token': 'b3f86769-0b84-4f7f-a8b7-39b7a9ea241a', 'token_type': 'bearer', 'prodId': 5777, 'skuId': 13234, 'basketId': 67518}
2026-05-04 10:31:10.986 | INFO     | tools.handle_assert:handle_assert:45 - --------开始响应断言---------
2026-05-04 10:31:10.987 | INFO     | tools.handle_assert:handle_assert:47 - 这条用例不需要断言！直接返回通过
2026-05-04 10:31:10.987 | INFO     | tools.handle_db_assert:db_assert_fun:35 - ====================这条用例不需要做数据库的断言===================
2026-05-04 10:31:10.998 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：{"prodId":${prodId}}
2026-05-04 10:31:10.999 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：['prodId']
2026-05-04 10:31:10.999 | INFO     | tools.handle_replace:replace_mark:27 - 开始进行替换字符串:['prodId']
2026-05-04 10:31:10.999 | INFO     | tools.handle_replace:replace_mark:41 - 最终得到的字符串：{"prodId":5777}
2026-05-04 10:31:10.999 | INFO     | tools.handle_replace:replace_mark:18 - ------没有读取要做替换字符串-------
2026-05-04 10:31:10.999 | INFO     | tools.handle_replace:replace_mark:20 - 原字符串：http://shop.lemonban.com:8107/prod/prodInfo
2026-05-04 10:31:10.999 | INFO     | tools.handle_replace:replace_mark:25 - 需要替换的字符串：[]
2026-05-04 10:31:11.000 | INFO     | tools.handle_requests:requests_api:78 - ==================接口的请求消息============================
2026-05-04 10:31:11.000 | INFO     | tools.handle_requests:requests_api:79 - 请求方法：GET
2026-05-04 10:31:11.000 | INFO     | tools.handle_requests:requests_api:80 - 请求地址：http://shop.lemonban.com:8107/prod/prodInfo
2026-05-04 10:31:11.000 | INFO     | tools.handle_requests:requests_api:81 - 请求参数：{'prodId': 5777}
2026-05-04 10:31:11.000 | INFO     | tools.handle_requests:requests_api:82 - 请求头部：None
2026-05-04 10:31:11.093 | INFO     | tools.handle_requests:requests_api:103 - ==============================响应消息==========================
2026-05-04 10:31:11.093 | INFO     | tools.handle_requests:requests_api:104 - 响应状态码：200
2026-05-04 10:31:11.094 | INFO     | tools.handle_requests:requests_api:105 - 响应消息体：{"shopId":1,"shopName":null,"prodId":5777,"prodName":"真皮圆筒包","price":999.0,"content":"<p>真皮圆筒包</p>","oriPrice":999.0,"waterSoldNum":50,"totalStocks":9012343,"brief":"真皮圆筒包","video":"","pic":"http://shop.lemonban.com:8108/2025/07/84be53ea3839476398f984dbf93c969a.png","imgs":"http://shop.lemonban.com:8108/2025/07/84be53ea3839476398f984dbf93c969a.png","categoryId":132,"prodType":0,"scorePrice":null,"liveRoomParams":[],"skuList":[{"skuId":13234,"price":999.0,"oriPrice":999.0,"stocks":9012343,"skuName":"","skuScore":1,"pic":null,"properties":""}],"groupActivityId":0,"activityPrice":null,"startDeliveryFee":null,"deliveryModeVO":{"hasUserPickUp":false,"hasShopDelivery":true,"hasCityDelivery":false},"preSellStatus":0,"preSellTime":null}
2026-05-04 10:31:11.094 | INFO     | tools.handle_extract:extract_response:21 - 需要作提取处理Key：skuId
2026-05-04 10:31:11.094 | INFO     | tools.handle_extract:extract_response:28 - 需要作提取处理Value：13234
2026-05-04 10:31:11.094 | INFO     | tools.handle_extract:extract_response:32 - 设置到环境变量类的值{'__module__': 'data.envi_data', '__dict__': <attribute '__dict__' of 'EnviData' objects>, '__weakref__': <attribute '__weakref__' of 'EnviData' objects>, '__doc__': None, 'access_token': 'b3f86769-0b84-4f7f-a8b7-39b7a9ea241a', 'token_type': 'bearer', 'prodId': 5777, 'skuId': 13234, 'basketId': 67518}
